"","X","x","y","elevation","Presence"
"823",823,243500,1630500,106,0
"824",824,-932500,1219500,843,0
"825",825,1089500,3505500,17,0
"826",826,-523500,4410500,272,0
"827",827,207500,1470500,83,0
"828",828,-1726500,4539500,34,0
"829",829,2465500,2668500,841,0
"830",830,-60500,2929500,75,0
"831",831,2190500,2413500,457,0
"832",832,-2153500,2756500,161,0
"833",833,-1870500,3196500,219,0
"834",834,1720500,2031500,437,0
"835",835,790500,901500,449,0
"836",836,2443500,2660500,718,0
"837",837,-463500,556500,344,0
"838",838,210500,3709500,185,0
"839",839,-1689500,3114500,131,0
"840",840,1287500,2450500,426,0
"841",841,-297500,680500,227,0
"842",842,-961500,1139500,1742,0
"843",843,244500,3726500,470,0
"844",844,1017500,1931500,426,0
"845",845,1402500,2457500,344,0
"846",846,287500,1730500,104,0
"847",847,-2129500,3388500,4104,0
"848",848,125500,1252500,97,0
"849",849,574500,2325500,372,0
"850",850,-950500,2809500,197,0
"851",851,-853500,843500,3008,0
"852",852,-1179500,3438500,119,0
"853",853,88500,696500,85,0
"854",854,-949500,3360500,99,0
"855",855,-990500,3947500,129,0
"856",856,829500,373500,834,0
"857",857,-48500,2159500,234,0
"858",858,-1224500,3345500,138,0
"859",859,-576500,1539500,3346,0
"860",860,-1913500,3734500,2075,0
"861",861,-1432500,3289500,136,0
"862",862,-412500,2202500,145,0
"863",863,383500,3832500,268,0
"864",864,-984500,2553500,218,0
"865",865,471500,882500,270,0
"866",866,-240500,2315500,440,0
"867",867,2433500,2612500,588,0
"868",868,411500,3102500,112,0
"869",869,1066500,1647500,653,0
"870",870,-521500,2463500,192,0
"871",871,680500,4224500,44,0
"872",872,-1225500,1758500,1355,0
"873",873,-198500,3063500,65,0
"874",874,-1951500,2669500,3747,0
"875",875,-927500,1079500,1280,0
"876",876,-1251500,4642500,813,0
"877",877,-1382500,4220500,193,0
"878",878,1073500,3468500,18,0
"879",879,908500,1821500,404,0
"880",880,-1874500,2918500,859,0
"881",881,-245500,2493500,211,0
"882",882,1296500,1541500,846,0
"883",883,-1865500,3359500,230,0
"884",884,521500,4133500,119,0
"885",885,-1426500,4338500,237,0
"886",886,482500,2958500,245,0
"887",887,2458500,2867500,95,0
"888",888,299500,3471500,47,0
"889",889,-497500,4129500,1296,0
"890",890,-1708500,3969500,2529,0
"891",891,2142500,2501500,386,0
"892",892,-479500,3709500,76,0
"893",893,-1243500,2648500,289,0
"894",894,-1147500,3640500,173,0
"895",895,-276500,575500,170,0
"896",896,-756500,3580500,100,0
"897",897,74500,2429500,310,0
"898",898,1010500,3193500,174,0
"899",899,-1019500,4216500,100,0
"900",900,-1584500,3787500,287,0
"901",901,831500,953500,762,0
"902",902,84500,623500,72,0
"903",903,-996500,2478500,255,0
"904",904,536500,1687500,533,0
"905",905,-669500,1466500,4387,0
"906",906,1727500,2917500,216,0
"907",907,264500,531500,64,0
"908",908,-117500,2442500,209,0
"909",909,564500,664500,525,0
"910",910,-458500,3313500,55,0
"911",911,-802500,1496500,3683,0
"912",912,-946500,2481500,231,0
"913",913,-605500,2687500,120,0
"914",914,-1538500,3145500,144,0
"915",915,-1185500,2250500,372,0
"916",916,-49500,232500,57,0
"917",917,1760500,1807500,700,0
"918",918,-1810500,3743500,914,0
"919",919,-528500,3365500,48,0
"920",920,-886500,331500,4397,0
"921",921,-607500,2322500,171,0
"922",922,-886500,3094500,136,0
"923",923,1578500,1230500,931,0
"924",924,189500,576500,65,0
"925",925,278500,3746500,393,0
"926",926,838500,3503500,241,0
"927",927,1828500,1580500,881,0
"928",928,772500,3450500,4,0
"929",929,-613500,3960500,166,0
"930",930,1270500,3092500,251,0
"931",931,-11500,4012500,102,0
"932",932,-851500,3315500,60,0
"933",933,1305500,1779500,759,0
"934",934,-2250500,3458500,259,0
"935",935,96500,1118500,108,0
"936",936,1753500,2709500,267,0
"937",937,1999500,2936500,186,0
"938",938,1974500,2172500,723,0
"939",939,1969500,3153500,55,0
"940",940,-1433500,2340500,419,0
"941",941,1295500,1011500,819,0
"942",942,-45500,2797500,93,0
"943",943,-1402500,3481500,170,0
"944",944,2482500,2855500,126,0
"945",945,436500,1688500,133,0
"946",946,-1474500,2184500,3209,0
"947",947,-155500,1563500,296,0
"948",948,1575500,1152500,1074,0
"949",949,1484500,2531500,417,0
"950",950,-1832500,3175500,194,0
"951",951,-1861500,4596500,4,0
"952",952,-659500,2762500,115,0
"953",953,-357500,2178500,165,0
"954",954,-318500,3825500,143,0
"955",955,-1631500,2521500,288,0
"956",956,1118500,3395500,29,0
"957",957,-460500,2227500,143,0
"958",958,-1763500,2820500,1074,0
"959",959,-2252500,3005500,221,0
"960",960,-281500,3561500,33,0
"961",961,-719500,2977500,115,0
"962",962,320500,2996500,142,0
"963",963,998500,1742500,595,0
"964",964,-199500,2906500,76,0
"965",965,2561500,2390500,146,0
"966",966,893500,2950500,291,0
"967",967,-2148500,3508500,1486,0
"968",968,-1188500,2856500,156,0
"969",969,1627500,1665500,917,0
"970",970,1559500,1053500,712,0
"971",971,-785500,3212500,100,0
"972",972,503500,2365500,385,0
"973",973,-761500,2778500,99,0
"974",974,342500,459500,83,0
"975",975,-255500,2751500,93,0
"976",976,1593500,1712500,787,0
"977",977,-1517500,2082500,4332,0
"978",978,-1676500,2201500,4755,0
"979",979,1370500,2363500,409,0
"980",980,1752500,2400500,585,0
"981",981,309500,2424500,322,0
"982",982,-1238500,2980500,174,0
"983",983,-458500,1884500,189,0
"984",984,153500,2371500,327,0
"985",985,-928500,4709500,1516,0
"986",986,-171500,4224500,1176,0
"987",987,-194500,2881500,74,0
"988",988,2191500,2378500,765,0
"989",989,1228500,2854500,174,0
"990",990,1492500,3328500,77,0
"991",991,886500,2261500,308,0
"992",992,639500,3569500,480,0
"993",993,1057500,2599500,188,0
"994",994,80500,578500,68,0
"995",995,1214500,3569500,5,0
"996",996,480500,1300500,277,0
"997",997,1603500,1752500,885,0
"998",998,-2114500,3201500,2969,0
"999",999,-1295500,3072500,111,0
"1000",1000,-862500,3565500,101,0
"1001",1001,-843500,1621500,4006,0
"1002",1002,-73500,4544500,20,0
"1003",1003,-670500,2102500,171,0
"1004",1004,-292500,330500,94,0
"1005",1005,-845500,3357500,59,0
"1006",1006,563500,2889500,246,0
"1007",1007,1768500,1061500,423,0
"1008",1008,-615500,2115500,151,0
"1009",1009,923500,2928500,292,0
"1010",1010,1954500,2700500,267,0
"1011",1011,2020500,2293500,648,0
"1012",1012,-1055500,3160500,73,0
"1013",1013,-1258500,3111500,124,0
"1014",1014,-689500,4366500,108,0
"1015",1015,-823500,2157500,194,0
"1016",1016,-1223500,1768500,1527,0
"1017",1017,-258500,2209500,152,0
"1018",1018,-580500,404500,1000,0
"1019",1019,419500,1991500,289,0
"1020",1020,1394500,1479500,840,0
"1021",1021,1408500,907500,5,0
"1022",1022,1975500,1355500,89,0
"1023",1023,1741500,2726500,302,0
"1024",1024,-2026500,3381500,960,0
"1025",1025,72500,521500,56,0
"1026",1026,2463500,2656500,748,0
"1027",1027,1387500,2509500,297,0
"1028",1028,-42500,459500,70,0
"1029",1029,1152500,3403500,10,0
"1030",1030,-1109500,3490500,133,0
"1031",1031,-1479500,4469500,49,0
"1032",1032,-214500,1161500,255,0
"1033",1033,-1034500,3994500,157,0
"1034",1034,1102500,2686500,202,0
"1035",1035,-139500,2115500,313,0
"1036",1036,-1188500,2595500,263,0
"1037",1037,-385500,3115500,64,0
"1038",1038,-557500,4524500,195,0
"1039",1039,1659500,1053500,644,0
"1040",1040,1167500,2929500,129,0
"1041",1041,-971500,1627500,4610,0
"1042",1042,-97500,3341500,41,0
"1043",1043,-214500,3559500,36,0
"1044",1044,-165500,3222500,30,0
"1045",1045,-41500,3006500,61,0
"1046",1046,-926500,2385500,263,0
"1047",1047,-642500,4096500,772,0
"1048",1048,1382500,2360500,548,0
"1049",1049,-81500,2448500,174,0
"1050",1050,1617500,1126500,755,0
"1051",1051,-327500,4607500,11,0
"1052",1052,-1516500,3331500,138,0
"1053",1053,-172500,3209500,50,0
"1054",1054,-657500,442500,1070,0
"1055",1055,-1703500,4372500,995,0
"1056",1056,1427500,2206500,603,0
"1057",1057,-49500,1130500,158,0
"1058",1058,-816500,3552500,60,0
"1059",1059,2184500,2825500,435,0
"1060",1060,636500,352500,323,0
"1061",1061,348500,1861500,169,0
"1062",1062,47500,2057500,611,0
"1063",1063,-473500,2248500,169,0
"1064",1064,-222500,1264500,320,0
"1065",1065,1184500,3578500,14,0
"1066",1066,-1656500,4531500,42,0
"1067",1067,281500,3831500,305,0
"1068",1068,-1838500,3138500,176,0
"1069",1069,446500,3141500,92,0
"1070",1070,-920500,2429500,250,0
"1071",1071,-12500,4043500,89,0
"1072",1072,1263500,3489500,6,0
"1073",1073,1686500,2767500,311,0
"1074",1074,-641500,338500,1373,0
"1075",1075,-388500,1445500,1401,0
"1076",1076,-1930500,2824500,2048,0
"1077",1077,1539500,1600500,557,0
"1078",1078,672500,932500,381,0
"1079",1079,-409500,1393500,1731,0
"1080",1080,-1712500,4660500,113,0
"1081",1081,435500,387500,106,0
"1082",1082,-436500,622500,394,0
"1083",1083,40500,3551500,121,0
"1084",1084,-636500,1858500,286,0
"1085",1085,-952500,631500,948,0
"1086",1086,-350500,1975500,218,0
"1087",1087,738500,632500,1003,0
"1088",1088,2132500,1874500,134,0
"1089",1089,1386500,2428500,489,0
"1090",1090,-1625500,2771500,209,0
"1091",1091,502500,1984500,382,0
"1092",1092,-2171500,3524500,704,0
"1093",1093,35500,3630500,127,0
"1094",1094,1933500,2289500,792,0
"1095",1095,-89500,2952500,67,0
"1096",1096,-170500,1772500,504,0
"1097",1097,-1519500,3655500,555,0
"1098",1098,2048500,1986500,628,0
"1099",1099,-11500,3371500,92,0
"1100",1100,-784500,2723500,125,0
"1101",1101,-277500,3505500,31,0
"1102",1102,-1528500,3381500,172,0
"1103",1103,601500,1904500,648,0
"1104",1104,1288500,2372500,397,0
"1105",1105,918500,706500,852,0
"1106",1106,-427500,884500,1653,0
"1107",1107,-1232500,2020500,3717,0
"1108",1108,560500,2934500,227,0
"1109",1109,989500,2205500,213,0
"1110",1110,-521500,2367500,169,0
"1111",1111,-1430500,4020500,173,0
"1112",1112,-439500,2312500,186,0
"1113",1113,-1637500,3002500,123,0
"1114",1114,1664500,2690500,476,0
"1115",1115,459500,3016500,166,0
"1116",1116,-1181500,1972500,4050,0
"1117",1117,-328500,1714500,280,0
"1118",1118,-222500,2517500,181,0
"1119",1119,-1737500,2467500,1931,0
"1120",1120,-731500,3909500,115,0
"1121",1121,2308500,2291500,268,0
"1122",1122,2102500,1867500,340,0
"1123",1123,1678500,3055500,69,0
"1124",1124,2373500,2543500,474,0
"1125",1125,-1120500,3155500,73,0
"1126",1126,-1137500,3738500,196,0
"1127",1127,-1439500,2016500,3717,0
"1128",1128,692500,2505500,362,0
"1129",1129,-256500,616500,185,0
"1130",1130,1241500,1769500,856,0
"1131",1131,331500,2491500,319,0
"1132",1132,684500,3445500,28,0
"1133",1133,-875500,4477500,51,0
"1134",1134,703500,3343500,173,0
"1135",1135,-137500,1345500,265,0
"1136",1136,24500,4156500,1098,0
"1137",1137,2445500,2623500,586,0
"1138",1138,190500,1508500,98,0
"1139",1139,683500,1672500,759,0
"1140",1140,-1540500,2157500,3618,0
"1141",1141,-180500,4052500,171,0
"1142",1142,882500,3032500,264,0
"1143",1143,-326500,2556500,117,0
"1144",1144,-390500,4556500,108,0
"1145",1145,2293500,2875500,222,0
"1146",1146,-29500,4437500,76,0
"1147",1147,1565500,2656500,556,0
"1148",1148,-1084500,3678500,135,0
"1149",1149,345500,1489500,106,0
"1150",1150,752500,2644500,394,0
"1151",1151,64500,1169500,121,0
"1152",1152,891500,3736500,151,0
"1153",1153,752500,983500,429,0
"1154",1154,-122500,1749500,373,0
"1155",1155,-752500,1866500,1287,0
"1156",1156,-90500,4052500,99,0
"1157",1157,-286500,4005500,324,0
"1158",1158,2281500,2635500,538,0
"1159",1159,-58500,906500,143,0
"1160",1160,861500,1176500,369,0
"1161",1161,73500,4483500,21,0
"1162",1162,-1582500,2860500,195,0
"1163",1163,-807500,3521500,83,0
"1164",1164,-84500,1039500,165,0
"1165",1165,-1057500,2871500,143,0
"1166",1166,558500,434500,368,0
"1167",1167,-516500,1748500,220,0
"1168",1168,2603500,2533500,534,0
"1169",1169,-1362500,4209500,167,0
"1170",1170,152500,3644500,282,0
"1171",1171,711500,834500,529,0
"1172",1172,799500,893500,636,0
"1173",1173,76500,447500,42,0
"1174",1174,495500,3459500,90,0
"1175",1175,1951500,1659500,462,0
"1176",1176,-1438500,2980500,142,0
"1177",1177,-640500,4097500,847,0
"1178",1178,-1850500,3964500,3592,0
"1179",1179,47500,3971500,116,0
"1180",1180,716500,654500,732,0
"1181",1181,-820500,804500,4733,0
"1182",1182,-273500,221500,76,0
"1183",1183,-1384500,3548500,176,0
"1184",1184,2113500,1783500,162,0
"1185",1185,-234500,780500,207,0
"1186",1186,-693500,3944500,142,0
"1187",1187,627500,2104500,434,0
"1188",1188,-600500,726500,2930,0
"1189",1189,-828500,883500,3523,0
"1190",1190,-351500,2926500,61,0
"1191",1191,-1212500,2373500,428,0
"1192",1192,977500,1442500,487,0
"1193",1193,-1711500,3693500,224,0
"1194",1194,-1424500,4068500,150,0
"1195",1195,7500,3063500,52,0
"1196",1196,-630500,3642500,80,0
"1197",1197,889500,2871500,298,0
"1198",1198,-922500,391500,3554,0
"1199",1199,-859500,2746500,156,0
"1200",1200,2228500,2086500,5,0
"1201",1201,725500,1342500,381,0
"1202",1202,-1313500,2418500,470,0
"1203",1203,-762500,3025500,126,0
"1204",1204,555500,3327500,80,0
"1205",1205,-189500,693500,174,0
"1206",1206,-1529500,3829500,259,0
"1207",1207,-233500,3921500,162,0
"1208",1208,1419500,1377500,688,0
"1209",1209,1223500,2785500,239,0
"1210",1210,-907500,3374500,112,0
"1211",1211,47500,491500,63,0
"1212",1212,-2037500,3428500,1372,0
"1213",1213,-403500,4261500,908,0
"1214",1214,-218500,3387500,45,0
"1215",1215,1436500,3156500,129,0
"1216",1216,-1403500,3810500,176,0
"1217",1217,-24500,283500,63,0
"1218",1218,-1191500,2555500,247,0
"1219",1219,-538500,3956500,184,0
"1220",1220,6500,2016500,225,0
"1221",1221,1405500,2790500,234,0
"1222",1222,-1318500,3878500,194,0
"1223",1223,-622500,2765500,108,0
"1224",1224,-881500,2174500,217,0
"1225",1225,-165500,3677500,39,0
"1226",1226,2085500,1684500,170,0
"1227",1227,-26500,3199500,38,0
"1228",1228,2671500,2463500,36,0
"1229",1229,58500,2105500,575,0
"1230",1230,-973500,2859500,182,0
"1231",1231,-1165500,2342500,445,0
"1232",1232,-1047500,4107500,112,0
"1233",1233,1016500,3461500,26,0
"1234",1234,410500,2905500,232,0
"1235",1235,-773500,1685500,3869,0
"1236",1236,-961500,3454500,112,0
"1237",1237,-1951500,2888500,2204,0
"1238",1238,-1426500,3138500,133,0
"1239",1239,-1782500,2812500,260,0
"1240",1240,-143500,1623500,276,0
"1241",1241,-181500,1468500,339,0
"1242",1242,-199500,4466500,300,0
"1243",1243,691500,3710500,443,0
"1244",1244,2073500,2418500,568,0
"1245",1245,689500,981500,350,0
"1246",1246,-389500,1230500,1035,0
"1247",1247,-1012500,4215500,96,0
"1248",1248,205500,3156500,70,0
"1249",1249,-1385500,3415500,161,0
"1250",1250,379500,295500,68,0
"1251",1251,159500,957500,91,0
"1252",1252,-1576500,2443500,331,0
"1253",1253,459500,723500,267,0
"1254",1254,2123500,2709500,837,0
"1255",1255,1356500,1366500,1176,0
"1256",1256,2242500,2249500,266,0
"1257",1257,1987500,2215500,948,0
"1258",1258,-294500,3506500,28,0
"1259",1259,592500,4253500,11,0
"1260",1260,-360500,3409500,60,0
"1261",1261,-105500,4035500,115,0
"1262",1262,1748500,984500,8,0
"1263",1263,-1272500,3302500,117,0
"1264",1264,-1676500,2801500,328,0
"1265",1265,227500,2899500,205,0
"1266",1266,549500,568500,479,0
"1267",1267,-490500,3147500,67,0
"1268",1268,1726500,2361500,505,0
"1269",1269,143500,4137500,92,0
"1270",1270,869500,2630500,428,0
"1271",1271,-869500,3622500,94,0
"1272",1272,432500,2679500,254,0
"1273",1273,238500,1468500,84,0
"1274",1274,431500,859500,261,0
"1275",1275,721500,2922500,270,0
"1276",1276,630500,821500,655,0
"1277",1277,-526500,3675500,92,0
"1278",1278,-1602500,2052500,3917,0
"1279",1279,-770500,241500,922,0
"1280",1280,-379500,3253500,55,0
"1281",1281,-1717500,4350500,758,0
"1282",1282,548500,3079500,260,0
"1283",1283,-1129500,3011500,166,0
"1284",1284,1904500,1798500,776,0
"1285",1285,-645500,1120500,4346,0
"1286",1286,-400500,2719500,81,0
"1287",1287,294500,1927500,208,0
"1288",1288,-1006500,726500,0,0
"1289",1289,1006500,485500,708,0
"1290",1290,-1019500,558500,16,0
"1291",1291,-1371500,1904500,4255,0
"1292",1292,-1855500,4492500,80,0
"1293",1293,696500,599500,571,0
"1294",1294,-714500,1769500,2828,0
"1295",1295,668500,3658500,253,0
"1296",1296,-1572500,2928500,108,0
"1297",1297,1621500,1465500,1031,0
"1298",1298,-463500,1661500,1473,0
"1299",1299,512500,3714500,338,0
"1300",1300,401500,3254500,87,0
"1301",1301,-316500,4129500,428,0
"1302",1302,-1172500,2835500,157,0
"1303",1303,-673500,295500,828,0
"1304",1304,1099500,737500,275,0
"1305",1305,-443500,3532500,51,0
"1306",1306,679500,3329500,188,0
"1307",1307,-19500,927500,136,0
"1308",1308,2309500,2634500,554,0
"1309",1309,156500,3169500,60,0
"1310",1310,-740500,4204500,585,0
"1311",1311,473500,1885500,707,0
"1312",1312,404500,267500,86,0
"1313",1313,-105500,1528500,355,0
"1314",1314,-388500,1496500,1243,0
"1315",1315,507500,656500,186,0
"1316",1316,-203500,3314500,52,0
"1317",1317,-418500,2056500,162,0
"1318",1318,-729500,2451500,187,0
"1319",1319,953500,488500,885,0
"1320",1320,-153500,1327500,277,0
"1321",1321,-1787500,2320500,4757,0
"1322",1322,-399500,4676500,77,0
"1323",1323,-429500,389500,231,0
"1324",1324,129500,413500,62,0
"1325",1325,1134500,2704500,221,0
"1326",1326,-938500,4698500,653,0
"1327",1327,398500,3152500,197,0
"1328",1328,-820500,1501500,3699,0
"1329",1329,308500,1131500,167,0
"1330",1330,-114500,3247500,40,0
"1331",1331,-175500,3413500,71,0
"1332",1332,-468500,2912500,83,0
"1333",1333,121500,308500,49,0
"1334",1334,-988500,4363500,65,0
"1335",1335,-1218500,3797500,199,0
"1336",1336,-1269500,4031500,153,0
"1337",1337,-1508500,3954500,232,0
"1338",1338,66500,914500,113,0
"1339",1339,-6500,2838500,223,0
"1340",1340,-175500,4065500,134,0
"1341",1341,733500,1355500,439,0
"1342",1342,747500,3779500,248,0
"1343",1343,1510500,1439500,719,0
"1344",1344,-2130500,2974500,1424,0
"1345",1345,2048500,2780500,378,0
"1346",1346,2026500,1787500,354,0
"1347",1347,943500,1164500,415,0
"1348",1348,2327500,2631500,698,0
"1349",1349,242500,4242500,54,0
"1350",1350,311500,4023500,192,0
"1351",1351,228500,2945500,127,0
"1352",1352,649500,4111500,66,0
"1353",1353,2031500,1892500,879,0
"1354",1354,-1679500,3548500,193,0
"1355",1355,-601500,2385500,135,0
"1356",1356,-1533500,3304500,146,0
"1357",1357,21500,330500,52,0
"1358",1358,-749500,4508500,84,0
"1359",1359,-146500,3996500,119,0
"1360",1360,1459500,1690500,699,0
"1361",1361,-960500,747500,1611,0
"1362",1362,-200500,3116500,58,0
"1363",1363,305500,4043500,247,0
"1364",1364,591500,1059500,350,0
"1365",1365,1464500,2492500,457,0
"1366",1366,-761500,2138500,174,0
"1367",1367,-828500,2811500,153,0
"1368",1368,-983500,3165500,144,0
"1369",1369,795500,236500,6,0
"1370",1370,-1925500,4266500,1529,0
"1371",1371,1679500,3029500,78,0
"1372",1372,535500,4173500,71,0
"1373",1373,1654500,2419500,448,0
"1374",1374,-697500,3468500,61,0
"1375",1375,-1663500,2691500,227,0
"1376",1376,1336500,2579500,282,0
"1377",1377,-814500,1410500,4077,0
"1378",1378,-115500,1933500,238,0
"1379",1379,-1283500,2620500,303,0
"1380",1380,858500,1636500,826,0
"1381",1381,8500,3890500,177,0
"1382",1382,-736500,3967500,137,0
"1383",1383,110500,624500,68,0
"1384",1384,1054500,2036500,281,0
"1385",1385,-941500,2184500,220,0
"1386",1386,125500,1932500,378,0
"1387",1387,-534500,1187500,3470,0
"1388",1388,-767500,276500,1214,0
"1389",1389,-1094500,2448500,322,0
"1390",1390,30500,2937500,136,0
"1391",1391,1555500,2950500,213,0
"1392",1392,1622500,2324500,539,0
"1393",1393,-408500,429500,184,0
"1394",1394,608500,2927500,237,0
"1395",1395,-396500,3875500,943,0
"1396",1396,489500,1367500,266,0
"1397",1397,-528500,1903500,181,0
"1398",1398,-1610500,4351500,137,0
"1399",1399,-1708500,4084500,1578,0
"1400",1400,-1544500,4546500,83,0
"1401",1401,467500,555500,446,0
"1402",1402,1299500,1162500,736,0
