"","x","y","elevation","Presence"
"933",1151500,2874500,195,0
"934",929500,1103500,450,0
"935",1504500,1338500,679,0
"936",1952500,1623500,328,0
"937",-1205500,4331500,105,0
"938",-1451500,2645500,254,0
"939",354500,2265500,324,0
"940",1657500,1588500,877,0
"941",694500,3408500,4,0
"942",-305500,588500,185,0
"943",2051500,3029500,394,0
"944",-313500,1191500,413,0
"945",278500,1503500,88,0
"946",-201500,1836500,498,0
"947",1712500,2078500,452,0
"948",674500,1841500,431,0
"949",760500,769500,854,0
"950",-418500,3154500,58,0
"951",-411500,2681500,86,0
"952",1471500,3100500,175,0
"953",1505500,1260500,965,0
"954",936500,1093500,538,0
"955",-568500,3324500,40,0
"956",-570500,4157500,806,0
"957",-503500,1520500,2806,0
"958",-72500,2856500,84,0
"959",1013500,2632500,400,0
"960",490500,1113500,358,0
"961",-699500,1557500,3938,0
"962",2161500,1914500,127,0
"963",2615500,2661500,674,0
"964",59500,3080500,68,0
"965",-482500,4078500,913,0
"966",-402500,2756500,74,0
"967",-711500,4026500,381,0
"968",-1115500,2294500,380,0
"969",-1122500,2854500,173,0
"970",-2154500,3041500,1632,0
"971",1621500,3181500,22,0
"972",263500,1935500,187,0
"973",1642500,1702500,778,0
"974",-1523500,3984500,231,0
"975",-441500,2123500,145,0
"976",-69500,4103500,316,0
"977",-451500,4630500,216,0
"978",-247500,1042500,220,0
"979",-774500,4690500,265,0
"980",534500,3011500,292,0
"981",-102500,3081500,57,0
"982",-437500,2467500,296,0
"983",2152500,2585500,501,0
"984",1341500,2388500,445,0
"985",-799500,1197500,4531,0
"986",-727500,2372500,166,0
"987",1164500,2292500,261,0
"988",496500,768500,229,0
"989",-532500,3128500,54,0
"990",-105500,1173500,191,0
"991",-881500,2068500,1269,0
"992",-336500,1134500,411,0
"993",1405500,3423500,25,0
"994",589500,726500,363,0
"995",-1238500,3685500,246,0
"996",884500,3573500,90,0
"997",1907500,2404500,404,0
"998",621500,3066500,240,0
"999",-1809500,3934500,1168,0
"1000",132500,2569500,203,0
"1001",62500,1915500,291,0
"1002",-7500,1490500,215,0
"1003",-713500,1532500,3694,0
"1004",-1492500,4439500,522,0
"1005",1986500,2477500,413,0
"1006",-1486500,4267500,2964,0
"1007",-1448500,4758500,0,0
"1008",666500,1713500,755,0
"1009",1160500,1179500,611,0
"1010",-107500,1781500,442,0
"1011",-2177500,3468500,1624,0
"1012",-568500,2590500,119,0
"1013",719500,2247500,316,0
"1014",288500,396500,72,0
"1015",511500,806500,261,0
"1016",-1714500,2800500,615,0
"1017",457500,3954500,332,0
"1018",407500,1013500,301,0
"1019",1085500,794500,955,0
"1020",76500,3884500,268,0
"1021",1081500,3144500,140,0
"1022",-864500,3708500,99,0
"1023",423500,1631500,145,0
"1024",-792500,485500,4443,0
"1025",-464500,3064500,65,0
"1026",-1260500,1795500,1146,0
"1027",-711500,1073500,4733,0
"1028",1458500,2252500,851,0
"1029",1717500,2887500,174,0
"1030",-904500,3695500,106,0
"1031",2056500,2017500,851,0
"1032",203500,1797500,112,0
"1033",-885500,3909500,106,0
"1034",2032500,2664500,360,0
"1035",-698500,303500,1135,0
"1036",311500,891500,161,0
"1037",649500,3488500,507,0
"1038",-63500,376500,60,0
"1039",136500,1236500,97,0
"1040",2725500,2823500,0,0
"1041",720500,2192500,330,0
"1042",-321500,2373500,228,0
"1043",-765500,1490500,3700,0
"1044",85500,4394500,139,0
"1045",893500,3884500,150,0
"1046",-2192500,2836500,71,0
"1047",-731500,3145500,67,0
"1048",1078500,3245500,73,0
"1049",983500,415500,1321,0
"1050",-2083500,3014500,1874,0
"1051",-750500,3179500,101,0
"1052",1011500,3092500,234,0
"1053",217500,1124500,85,0
"1054",2382500,3002500,106,0
"1055",-301500,1651500,365,0
"1056",762500,674500,842,0
"1057",571500,1491500,358,0
"1058",1671500,2780500,186,0
"1059",-104500,2982500,61,0
"1060",95500,1336500,104,0
"1061",901500,2112500,229,0
"1062",-1110500,3278500,118,0
"1063",-840500,2282500,219,0
"1064",-65500,1437500,220,0
"1065",-1574500,3406500,191,0
"1066",1802500,2268500,472,0
"1067",126500,1109500,100,0
"1068",-1732500,3334500,186,0
"1069",-1226500,4140500,147,0
"1070",-953500,709500,1551,0
"1071",-361500,3031500,35,0
"1072",566500,3581500,431,0
"1073",1742500,2518500,696,0
"1074",-845500,4523500,64,0
"1075",62500,1205500,122,0
"1076",-101500,2183500,213,0
"1077",-98500,3523500,129,0
"1078",911500,1753500,656,0
"1079",127500,2795500,131,0
"1080",560500,2805500,237,0
"1081",359500,987500,332,0
"1082",435500,2450500,251,0
"1083",-1422500,2963500,166,0
"1084",-429500,2349500,187,0
"1085",-62500,3896500,113,0
"1086",-1020500,2492500,272,0
"1087",-2222500,3271500,4,0
"1088",-902500,3728500,102,0
"1089",-426500,3686500,51,0
"1090",-1175500,4323500,98,0
"1091",-1110500,3810500,199,0
"1092",-1007500,4437500,64,0
"1093",1953500,2505500,507,0
"1094",-264500,3677500,40,0
"1095",1937500,2191500,810,0
"1096",-1855500,3553500,251,0
"1097",-1493500,1968500,4066,0
"1098",2210500,2773500,419,0
"1099",265500,1097500,300,0
"1100",30500,1427500,130,0
"1101",788500,3139500,197,0
"1102",-107500,3207500,42,0
"1103",663500,778500,770,0
"1104",-1239500,4494500,152,0
"1105",-828500,3842500,105,0
"1106",130500,446500,69,0
"1107",1228500,2059500,460,0
"1108",-1538500,3700500,231,0
"1109",-1217500,4805500,0,0
"1110",460500,2524500,278,0
"1111",-515500,938500,2514,0
"1112",310500,2510500,373,0
"1113",1400500,1990500,730,0
"1114",-587500,2461500,151,0
"1115",-271500,2369500,238,0
"1116",1648500,963500,17,0
"1117",-1291500,3374500,128,0
"1118",-1445500,2636500,260,0
"1119",-1134500,2162500,656,0
"1120",-1857500,3256500,249,0
"1121",592500,3901500,598,0
"1122",948500,311500,148,0
"1123",-519500,1117500,3984,0
"1124",685500,3475500,139,0
"1125",583500,3478500,32,0
"1126",67500,323500,42,0
"1127",-1391500,3505500,179,0
"1128",-540500,1259500,3800,0
"1129",-250500,1670500,285,0
"1130",-1288500,3611500,171,0
"1131",-1779500,3385500,187,0
"1132",-340500,3075500,31,0
"1133",-518500,1811500,187,0
"1134",-1413500,2351500,373,0
"1135",1212500,2596500,409,0
"1136",-1754500,3595500,222,0
"1137",6500,2253500,539,0
"1138",193500,2005500,492,0
"1139",-411500,4191500,373,0
"1140",55500,2324500,408,0
"1141",-1885500,2758500,1115,0
"1142",-1548500,4034500,214,0
"1143",-834500,650500,4902,0
"1144",1354500,1726500,559,0
"1145",-920500,2935500,153,0
"1146",-99500,1071500,179,0
"1147",1279500,2924500,186,0
"1148",-1344500,4197500,152,0
"1149",-1455500,4225500,2246,0
"1150",-1416500,1984500,4368,0
"1151",946500,1006500,392,0
"1152",1544500,3393500,40,0
"1153",813500,476500,629,0
"1154",-282500,1678500,287,0
"1155",-871500,1188500,3823,0
"1156",1170500,3440500,14,0
"1157",-1970500,3403500,396,0
"1158",962500,398500,1329,0
"1159",-192500,4152500,927,0
"1160",-1074500,4714500,112,0
"1161",-1118500,4096500,116,0
"1162",1634500,3389500,45,0
"1163",-1945500,4250500,773,0
"1164",-1198500,4755500,212,0
"1165",18500,349500,54,0
"1166",-839500,3454500,85,0
"1167",-21500,2577500,161,0
"1168",-724500,4145500,119,0
"1169",897500,974500,643,0
"1170",-564500,1764500,235,0
"1171",-517500,2730500,106,0
"1172",-1289500,1723500,0,0
"1173",-269500,3335500,57,0
"1174",-2290500,3231500,65,0
"1175",873500,3157500,257,0
"1176",934500,3896500,187,0
"1177",2421500,2702500,283,0
"1178",-2001500,3602500,2660,0
"1179",177500,1698500,100,0
"1180",2362500,2486500,557,0
"1181",1843500,2560500,585,0
"1182",-1574500,4461500,1084,0
"1183",-1039500,2235500,308,0
"1184",-2016500,3383500,1020,0
"1185",1093500,2679500,215,0
"1186",1244500,2053500,531,0
"1187",-1661500,3597500,197,0
"1188",-35500,1271500,149,0
"1189",-514500,3352500,63,0
"1190",-1939500,4275500,1639,0
"1191",-731500,654500,4239,0
"1192",-51500,1797500,404,0
"1193",895500,472500,981,0
"1194",537500,1801500,261,0
"1195",69500,3742500,164,0
"1196",-2084500,2708500,1538,0
"1197",958500,3911500,119,0
"1198",-325500,2282500,162,0
"1199",1661500,2287500,431,0
"1200",-1505500,4734500,160,0
"1201",-1210500,4113500,154,0
"1202",-938500,4671500,528,0
"1203",162500,2428500,247,0
"1204",-1126500,2991500,206,0
"1205",-1203500,4030500,167,0
"1206",93500,4000500,340,0
"1207",6500,4225500,884,0
"1208",1023500,964500,524,0
"1209",259500,3942500,289,0
"1210",-1110500,4090500,112,0
"1211",1201500,3499500,10,0
"1212",944500,2715500,261,0
"1213",264500,2533500,269,0
"1214",1015500,1491500,526,0
"1215",-1983500,3759500,684,0
"1216",-531500,2674500,120,0
"1217",-1293500,3701500,221,0
"1218",205500,1056500,83,0
"1219",61500,2031500,686,0
"1220",-1451500,2920500,156,0
"1221",-1999500,2808500,3827,0
"1222",-213500,3506500,27,0
"1223",961500,3870500,232,0
"1224",-1537500,2775500,230,0
"1225",2623500,2466500,111,0
"1226",950500,2254500,205,0
"1227",-684500,4696500,11,0
"1228",-289500,3961500,366,0
"1229",628500,3678500,351,0
"1230",515500,671500,210,0
"1231",-1722500,3246500,158,0
"1232",105500,2906500,77,0
"1233",-834500,3314500,64,0
"1234",-1474500,4827500,38,0
"1235",311500,1177500,340,0
"1236",-985500,1458500,1328,0
"1237",1755500,2778500,277,0
"1238",87500,4192500,342,0
"1239",2431500,2626500,556,0
"1240",-771500,2428500,208,0
"1241",-1708500,4405500,1375,0
"1242",-14500,4385500,138,0
"1243",1756500,3140500,43,0
"1244",-791500,4252500,993,0
"1245",-933500,1887500,3957,0
"1246",-2133500,3029500,3114,0
"1247",-1568500,4717500,227,0
"1248",-980500,3741500,128,0
"1249",-1439500,4863500,24,0
"1250",-1499500,3066500,125,0
"1251",1629500,3334500,49,0
"1252",827500,1815500,342,0
"1253",1771500,2022500,531,0
"1254",624500,3820500,311,0
"1255",-264500,2374500,291,0
"1256",1757500,2829500,230,0
"1257",-270500,3646500,54,0
"1258",610500,646500,738,0
"1259",-1687500,3105500,121,0
"1260",-1155500,2979500,115,0
"1261",1050500,3384500,9,0
"1262",1202500,3505500,7,0
"1263",1806500,1703500,752,0
"1264",1818500,1209500,753,0
"1265",885500,2480500,276,0
"1266",47500,2577500,165,0
"1267",-1743500,4326500,342,0
"1268",949500,1391500,369,0
"1269",541500,598500,572,0
"1270",-1755500,2717500,775,0
"1271",-991500,2654500,159,0
"1272",555500,2500500,274,0
"1273",1347500,2838500,269,0
"1274",-502500,3914500,298,0
"1275",495500,4053500,138,0
"1276",1746500,2292500,476,0
"1277",-293500,4226500,859,0
"1278",-1993500,3051500,292,0
"1279",-337500,1366500,888,0
"1280",-654500,789500,3984,0
"1281",1349500,3501500,18,0
"1282",2015500,1889500,883,0
"1283",-2090500,3465500,4186,0
"1284",2396500,2197500,0,0
"1285",-2131500,3084500,2720,0
"1286",1470500,1241500,978,0
"1287",-2002500,4223500,42,0
"1288",1475500,2864500,333,0
"1289",-1013500,2516500,228,0
"1290",-1425500,2025500,4297,0
"1291",-1356500,2670500,234,0
"1292",-561500,3743500,151,0
"1293",1431500,1088500,1254,0
"1294",1453500,3093500,146,0
"1295",2634500,2674500,582,0
"1296",-955500,3296500,73,0
"1297",-246500,1537500,341,0
"1298",475500,2560500,300,0
"1299",-1494500,3806500,281,0
"1300",235500,331500,60,0
"1301",-2022500,3095500,1130,0
"1302",245500,2732500,166,0
"1303",2042500,2068500,324,0
"1304",1331500,2998500,142,0
"1305",-605500,4154500,696,0
"1306",-310500,2813500,75,0
"1307",412500,3407500,7,0
"1308",-515500,1044500,3604,0
"1309",1431500,2711500,331,0
"1310",-1866500,3473500,237,0
"1311",2516500,2520500,790,0
"1312",805500,3155500,176,0
"1313",-181500,4067500,165,0
"1314",-2154500,3556500,1765,0
"1315",-26500,3391500,79,0
"1316",1757500,1334500,456,0
"1317",232500,2782500,142,0
"1318",1354500,1759500,645,0
"1319",2331500,2873500,134,0
"1320",2471500,2299500,66,0
"1321",437500,4150500,58,0
"1322",-469500,284500,189,0
"1323",-565500,3555500,71,0
"1324",-436500,1390500,2518,0
"1325",-368500,4399500,271,0
"1326",1939500,1967500,552,0
"1327",1563500,2172500,691,0
"1328",812500,2973500,193,0
"1329",-1125500,4425500,83,0
"1330",-1277500,3153500,115,0
"1331",170500,2301500,338,0
"1332",2169500,2378500,411,0
"1333",569500,3268500,123,0
"1334",1131500,3434500,19,0
"1335",1221500,3326500,17,0
"1336",-1235500,4241500,107,0
"1337",85500,3896500,247,0
"1338",-1178500,2747500,230,0
"1339",1040500,1317500,470,0
"1340",-1536500,4759500,59,0
"1341",1218500,3222500,103,0
"1342",-140500,4216500,1233,0
"1343",1544500,3022500,278,0
"1344",-930500,3902500,141,0
"1345",-18500,1054500,140,0
"1346",1354500,1234500,896,0
"1347",-828500,3597500,85,0
"1348",251500,2846500,276,0
"1349",-894500,770500,3319,0
"1350",-691500,3976500,123,0
"1351",-395500,2047500,158,0
"1352",729500,3848500,292,0
"1353",-1764500,3486500,204,0
"1354",902500,2467500,318,0
"1355",-1216500,3530500,156,0
"1356",887500,3844500,205,0
"1357",1226500,1255500,858,0
"1358",866500,1366500,377,0
"1359",2156500,2285500,306,0
"1360",-500,1077500,134,0
"1361",-1697500,4305500,112,0
"1362",-826500,2280500,193,0
"1363",-189500,3111500,55,0
"1364",-311500,3428500,44,0
"1365",2604500,2842500,132,0
"1366",-923500,4169500,91,0
"1367",-875500,794500,4007,0
"1368",-61500,3532500,77,0
"1369",-1712500,3153500,154,0
"1370",1475500,1748500,539,0
"1371",-981500,4513500,62,0
"1372",2084500,1690500,183,0
"1373",-1811500,2605500,3092,0
"1374",-1151500,2196500,373,0
"1375",1726500,1496500,696,0
"1376",-1516500,3464500,202,0
"1377",-663500,3469500,68,0
"1378",992500,2792500,570,0
"1379",2510500,2701500,335,0
"1380",-89500,3999500,93,0
"1381",-1206500,4552500,272,0
"1382",2146500,2980500,323,0
"1383",-747500,1245500,4098,0
"1384",-1889500,3873500,1790,0
"1385",-3500,1800500,246,0
"1386",-1186500,3091500,128,0
"1387",2012500,2818500,451,0
"1388",1811500,2270500,480,0
"1389",-660500,575500,3903,0
"1390",964500,567500,420,0
"1391",696500,3127500,190,0
"1392",-924500,3826500,145,0
"1393",-1041500,1624500,1379,0
"1394",-2260500,3010500,143,0
"1395",-624500,2590500,224,0
"1396",851500,631500,886,0
"1397",-992500,2232500,267,0
"1398",-1878500,4173500,1419,0
"1399",1298500,2271500,352,0
"1400",228500,2111500,511,0
"1401",-939500,2889500,130,0
"1402",432500,1390500,144,0
"1403",-2131500,2890500,2159,0
"1404",-194500,3925500,107,0
"1405",-33500,4548500,18,0
"1406",2520500,2613500,498,0
"1407",72500,1190500,119,0
"1408",-1859500,2774500,803,0
"1409",-1972500,2690500,2621,0
"1410",-1508500,2356500,1763,0
"1411",2489500,2388500,268,0
"1412",-1980500,3476500,797,0
"1413",333500,2544500,256,0
"1414",90500,2220500,391,0
"1415",-189500,3609500,53,0
"1416",-246500,2967500,30,0
"1417",-901500,3288500,57,0
"1418",-28500,3130500,51,0
"1419",1965500,1434500,163,0
"1420",-1163500,3455500,81,0
"1421",834500,1884500,307,0
"1422",-1506500,4511500,26,0
"1423",1097500,3516500,18,0
"1424",1606500,2749500,331,0
"1425",1371500,3192500,153,0
"1426",1285500,1183500,697,0
"1427",1139500,832500,135,0
"1428",-183500,3015500,66,0
"1429",472500,3123500,174,0
"1430",1809500,2297500,420,0
"1431",-1085500,2308500,297,0
"1432",950500,982500,492,0
"1433",-587500,4592500,125,0
"1434",598500,727500,352,0
"1435",-397500,2212500,138,0
"1436",427500,4097500,114,0
"1437",-908500,2291500,255,0
"1438",1330500,1426500,925,0
"1439",1584500,2927500,246,0
"1440",2275500,2543500,354,0
"1441",-373500,3083500,60,0
"1442",-1569500,4036500,327,0
"1443",38500,443500,58,0
"1444",2306500,2533500,329,0
"1445",-727500,1178500,3966,0
"1446",176500,2759500,167,0
"1447",-209500,2319500,397,0
"1448",-1525500,2811500,222,0
"1449",1706500,2741500,377,0
"1450",1443500,1723500,732,0
"1451",-1188500,2234500,387,0
"1452",-313500,523500,152,0
"1453",650500,1114500,327,0
"1454",-350500,4683500,17,0
"1455",1610500,1236500,948,0
"1456",-1901500,4397500,159,0
"1457",-372500,3692500,58,0
"1458",-452500,1840500,197,0
"1459",-260500,2496500,143,0
"1460",-870500,1293500,4262,0
"1461",-423500,2966500,71,0
"1462",-793500,4089500,105,0
"1463",-2023500,4190500,216,0
"1464",150500,1476500,108,0
"1465",149500,4426500,23,0
"1466",-11500,236500,41,0
"1467",-961500,247500,3744,0
"1468",-308500,372500,107,0
"1469",-888500,4666500,515,0
"1470",435500,787500,275,0
"1471",466500,802500,239,0
"1472",-892500,3852500,131,0
"1473",120500,1364500,98,0
"1474",-472500,1806500,187,0
"1475",-280500,2457500,211,0
"1476",-1052500,1683500,3568,0
"1477",1329500,3074500,281,0
"1478",-471500,1499500,2790,0
"1479",-1227500,3061500,136,0
"1480",1849500,1543500,495,0
"1481",-327500,2223500,152,0
"1482",-939500,2697500,191,0
"1483",1241500,1577500,844,0
"1484",1337500,1943500,471,0
"1485",548500,3851500,390,0
"1486",135500,3766500,342,0
"1487",682500,3986500,146,0
"1488",-941500,1989500,4302,0
"1489",595500,1484500,403,0
"1490",1204500,1444500,924,0
"1491",271500,2009500,342,0
"1492",-1440500,4679500,44,0
"1493",1309500,3444500,7,0
"1494",260500,1857500,314,0
"1495",-1723500,3561500,217,0
"1496",-491500,4643500,307,0
"1497",-1512500,3632500,289,0
"1498",975500,3833500,166,0
"1499",-781500,3638500,88,0
"1500",435500,3468500,90,0
"1501",-1423500,3832500,224,0
"1502",1085500,2016500,339,0
"1503",2611500,2822500,212,0
"1504",-1510500,2518500,171,0
"1505",89500,3504500,171,0
"1506",193500,1371500,82,0
"1507",-1954500,3371500,445,0
"1508",-85500,4179500,1197,0
"1509",595500,615500,480,0
"1510",74500,1025500,112,0
"1511",338500,2306500,304,0
"1512",1042500,3681500,14,0
"1513",-500500,3358500,61,0
"1514",-50500,1203500,166,0
"1515",-1126500,2356500,389,0
"1516",2296500,2583500,538,0
"1517",-1436500,4410500,1411,0
"1518",-806500,4031500,117,0
"1519",1159500,3799500,10,0
"1520",-976500,1753500,4100,0
"1521",-1949500,4410500,126,0
"1522",-941500,2192500,213,0
"1523",937500,1437500,460,0
"1524",-1689500,2817500,297,0
"1525",-919500,2185500,206,0
"1526",-796500,509500,5108,0
"1527",-745500,3736500,118,0
"1528",466500,4028500,190,0
"1529",-513500,4715500,222,0
"1530",-1060500,2263500,333,0
"1531",1142500,2875500,186,0
"1532",369500,377500,64,0
"1533",753500,709500,770,0
"1534",867500,471500,886,0
"1535",-343500,1059500,261,0
"1536",-1357500,2927500,133,0
"1537",797500,857500,817,0
"1538",593500,3496500,136,0
"1539",-862500,1867500,2950,0
"1540",-303500,1648500,372,0
"1541",843500,346500,505,0
"1542",1593500,1163500,1055,0
"1543",-2276500,3075500,694,0
"1544",-674500,3883500,109,0
"1545",128500,1982500,582,0
"1546",966500,3811500,167,0
"1547",-1502500,3118500,128,0
"1548",-1181500,3942500,173,0
"1549",1927500,1708500,848,0
"1550",1799500,2985500,149,0
"1551",211500,2392500,305,0
"1552",703500,3256500,215,0
"1553",75500,3247500,42,0
"1554",73500,3902500,179,0
"1555",-1436500,3018500,146,0
"1556",-1764500,4520500,13,0
"1557",-708500,3582500,77,0
"1558",-1075500,1967500,3882,0
"1559",1173500,2880500,216,0
"1560",1274500,2157500,338,0
"1561",-462500,1136500,1532,0
"1562",1085500,1289500,521,0
"1563",804500,2587500,291,0
"1564",-2084500,4312500,172,0
"1565",-956500,3511500,100,0
"1566",354500,1273500,257,0
"1567",1267500,1504500,786,0
"1568",-478500,1414500,3203,0
"1569",1134500,1008500,611,0
"1570",-957500,2437500,263,0
"1571",-665500,1850500,951,0
"1572",-989500,1010500,714,0
"1573",-1184500,3958500,132,0
"1574",-539500,1262500,3781,0
"1575",840500,1008500,517,0
"1576",-1213500,4311500,106,0
"1577",-1687500,3794500,359,0
"1578",487500,3328500,73,0
"1579",669500,4007500,159,0
"1580",528500,1734500,428,0
"1581",1247500,1914500,723,0
"1582",1053500,1696500,596,0
"1583",1954500,1760500,777,0
"1584",-1882500,2880500,825,0
"1585",880500,3202500,163,0
"1586",-778500,562500,4493,0
"1587",-1273500,2558500,351,0
"1588",-1615500,2908500,125,0
"1589",439500,3300500,84,0
"1590",-311500,1399500,638,0
"1591",-691500,2812500,86,0
"1592",342500,1616500,118,0
"1593",1809500,2347500,431,0
"1594",-380500,4560500,91,0
"1595",-1710500,3650500,256,0
"1596",480500,2254500,392,0
"1597",550500,3635500,454,0
"1598",1494500,1659500,624,0
"1599",-1976500,4081500,83,0
"1600",-530500,3121500,84,0
"1601",-1251500,4385500,120,0
"1602",-1356500,3435500,120,0
"1603",-1108500,2057500,4365,0
"1604",537500,2564500,300,0
