"","elevation","x","y","Presence"
"79009",187,-849000,2502000,0
"142737",446,511000,582000,0
"18056",225,-1319000,3962000,0
"43065",3533,-2099000,3252000,0
"130603",271,1701000,1092000,0
"22830",303,-1639000,3802000,0
"143778",128,421000,532000,0
"134760",621,1201000,942000,0
"118213",179,491000,1502000,0
"75835",405,521000,2572000,0
"41059",107,-1259000,3302000,0
"5250",74,-1979000,4452000,0
"142698",58,121000,582000,0
"45750",119,-1089000,3192000,0
"15921",83,61000,4042000,0
"28106",236,-1709000,3642000,0
"106830",919,1131000,1842000,0
"142533",465,571000,592000,0
"128218",419,901000,1172000,0
"72734",253,-1679000,2632000,0
"27426",2167,-1949000,3662000,0
"106738",126,211000,1842000,0
"9687",298,-2069000,4262000,0
"27081",183,-2129000,3672000,0
"118299",803,1351000,1502000,0
"111321",266,-279000,1712000,0
"7291",115,-1839000,4362000,0
"127087",696,1241000,1212000,0
"90716",256,-969000,2242000,0
"109554",240,-559000,1762000,0
"116550",1015,-439000,1552000,0
"20593",1007,-1919000,3872000,0
"135288",0,1451000,922000,0
"16044",197,-1509000,4032000,0
"36112",205,-1759000,3422000,0
"85454",291,-979000,2362000,0
"34190",167,-1359000,3472000,0
"102306",488,1371000,1962000,0
"146491",60,231000,402000,0
"11894",7,671000,4192000,0
"7312",101,-1629000,4362000,0
"140128",185,-209000,702000,0
"11978",121,-1229000,4182000,0
"130734",101,131000,1082000,0
"93230",634,-1179000,2182000,0
"131404",590,1081000,1062000,0
"6932",54,-929000,4382000,0
"139952",66,181000,712000,0
"135519",807,1291000,912000,0
"14113",3340,-1619000,4102000,0
"22800",1781,-1939000,3802000,0
"121915",393,541000,1382000,0
"140584",84,81000,682000,0
"14411",158,-1349000,4092000,0
"8427",193,111000,4322000,0
"10825",296,-1749000,4222000,0
"32604",1202,-2159000,3512000,0
"136585",163,-159000,862000,0
"138124",4362,-669000,792000,0
"110903",4648,-1029000,1722000,0
"11149",118,-1279000,4212000,0
"134356",196,-209000,952000,0
"37378",128,-1169000,3392000,0
"18897",255,-1469000,3932000,0
"94889",2846,-1189000,2142000,0
"128310",629,1821000,1172000,0
"67552",107,51000,2742000,0
"18497",291,241000,3952000,0
"74390",284,421000,2602000,0
"8479",831,-1779000,4312000,0
"67859",561,-1779000,2732000,0
"17059",122,151000,4002000,0
"58225",278,1101000,2932000,0
"126066",230,-149000,1242000,0
"149773",54,111000,242000,0
"9884",519,-99000,4262000,0
"9043",65,-999000,4292000,0
"11845",90,181000,4192000,0
"14340",83,651000,4102000,0
"9989",927,-1759000,4252000,0
"28102",206,-1749000,3642000,0
"11670",2566,-1569000,4192000,0
"98948",1925,-949000,2042000,0
"135019",907,1251000,932000,0
"23467",2510,-1879000,3782000,0
"17739",1368,-1629000,3972000,0
"106098",1227,1231000,1862000,0
"10042",105,-1229000,4252000,0
"19779",160,-1279000,3902000,0
"28760",237,-1759000,3622000,0
"132579",758,1441000,1022000,0
"75685",223,-979000,2572000,0
"125910",735,1251000,1252000,0
"32332",128,-1219000,3522000,0
"126493",504,1171000,1232000,0
"146455",72,-129000,402000,0
"129588",90,181000,1122000,0
"115883",3836,-789000,1572000,0
"106087",696,1121000,1862000,0
"126778",520,1081000,1222000,0
"14078",100,-1969000,4102000,0
"146902",60,141000,382000,0
"75357",325,521000,2582000,0
"132022",438,1531000,1042000,0
"143162",463,561000,562000,0
"147785",403,581000,342000,0
"118575",522,981000,1492000,0
"788",4154,-1679000,4702000,0
"99956",676,1251000,2022000,0
"9443",2580,-1899000,4272000,0
"10051",86,-1139000,4252000,0
"146775",1377,971000,392000,0
"45226",226,-1939000,3202000,0
"138212",69,211000,792000,0
"119561",645,1521000,1462000,0
"8983",1297,-1599000,4292000,0
"28485",181,-1199000,3632000,0
"14704",172,-1129000,4082000,0
"18572",3205,-1859000,3942000,0
"31178",853,-1979000,3552000,0
"137176",156,1141000,842000,0
"27794",232,-1549000,3652000,0
"8704",748,-1949000,4302000,0
"9001",1670,-1419000,4292000,0
"131085",282,761000,1072000,0
"121013",410,681000,1412000,0
"12487",2862,-1569000,4162000,0
"127521",291,-259000,1192000,0
"132887",392,1721000,1012000,0
"85",59,-1479000,4812000,0
"135997",659,1161000,892000,0
"6605",69,-1939000,4392000,0
"108456",4380,-839000,1792000,0
"1753",3,-1459000,4642000,0
"84574",143,-739000,2382000,0
"132867",519,1521000,1012000,0
"113112",779,831000,1662000,0
"109019",918,1201000,1782000,0
"133718",41,1701000,982000,0
"134765",735,1251000,942000,0
"20578",8,1071000,3882000,0
"147190",1121,921000,372000,0
"17700",12,-2019000,3972000,0
"104213",822,1241000,1912000,0
"17165",2357,-1639000,3992000,0
"44449",134,-1119000,3222000,0
"37402",109,-929000,3392000,0
"45327",112,-929000,3202000,0
"135441",356,511000,912000,0
"25123",2509,-1879000,3732000,0
"101500",365,1061000,1982000,0
"16588",1510,-1709000,4012000,0
"145630",61,21000,442000,0
"110539",1299,-1209000,1732000,0
"12214",2901,-1589000,4172000,0
"105986",186,111000,1862000,0
"11919",2385,-1819000,4182000,0
"472",90,-1319000,4732000,0
"13004",2913,-1819000,4142000,0
"31204",205,-1719000,3552000,0
"27433",283,-1879000,3662000,0
"133130",1453,1371000,1002000,0
"36913",196,-1769000,3402000,0
"142527",369,511000,592000,0
"10740",139,181000,4232000,0
"17200",163,-1289000,3992000,0
"119624",3784,-929000,1452000,0
"135833",794,-479000,892000,0
"91525",1470,-1389000,2222000,0
"29142",184,-1269000,3612000,0
"75341",240,361000,2582000,0
"38939",403,-1939000,3352000,0
"206",25,-1479000,4772000,0
"20928",268,-1599000,3862000,0
"114395",171,501000,1622000,0
"140628",259,521000,682000,0
"77246",293,381000,2542000,0
"103062",890,1221000,1942000,0
"110001",129,391000,1752000,0
"2763",0,-1449000,4582000,0
"136488",436,1231000,872000,0
"10613",97,-1089000,4232000,0
"126186",505,1051000,1242000,0
"123778",446,941000,1322000,0
"129670",510,1001000,1122000,0
"110905",5042,-1009000,1722000,0
"14079",123,-1959000,4102000,0
"136492",63,1271000,872000,0
"11116",1860,-1609000,4212000,0
"139400",2,1141000,742000,0
"15734",2795,-1809000,4042000,0
"109944",387,-179000,1752000,0
"11073",375,-2039000,4212000,0
"28107",220,-1699000,3642000,0
"15505",174,-1319000,4052000,0
"135766",774,1301000,902000,0
"116304",93,251000,1562000,0
"122519",330,481000,1362000,0
"99808",253,-229000,2022000,0
"7752",403,-1859000,4342000,0
"5911",0,-2059000,4422000,0
"148026",776,901000,332000,0
"140951",758,-499000,662000,0
"23170",274,-1539000,3792000,0
"148864",3907,-969000,282000,0
"130439",114,61000,1092000,0
"27420",1958,-2009000,3662000,0
"15922",90,71000,4042000,0
"144068",3257,-899000,512000,0
"138748",17,1161000,772000,0
"135689",322,531000,902000,0
"128488",447,711000,1162000,0
"124179",159,1931000,1312000,0
"7331",403,-1439000,4362000,0
"105149",1370,-769000,1882000,0
"5592",21,-729000,4442000,0
"136549",1708,-519000,862000,0
"10625",92,-969000,4232000,0
"130817",523,961000,1082000,0
"10817",2356,-1829000,4222000,0
"130033",126,1751000,1112000,0
"14897",964,-1919000,4072000,0
"134500",687,1231000,952000,0
"19776",168,-1309000,3902000,0
"144190",74,321000,512000,0
"133502",1667,-459000,982000,0
"32234",341,-2199000,3522000,0
"124893",124,41000,1282000,0
"130509",330,761000,1092000,0
"94944",157,-639000,2142000,0
"73793",170,-739000,2612000,0
"7556",2653,-1499000,4352000,0
"127513",598,-339000,1192000,0
"139399",18,1131000,742000,0
"9234",2009,-1539000,4282000,0
"95729",379,-989000,2122000,0
"96123",1649,-1139000,2112000,0
"144623",205,441000,492000,0
"138899",230,481000,762000,0
"17056",159,121000,4002000,0
"9367",1044,-209000,4282000,0
"126208",850,1271000,1242000,0
"24794",1533,-1859000,3742000,0
"123798",455,1141000,1322000,0
"64417",215,-1579000,2802000,0
"139265",189,-209000,742000,0
"107145",326,601000,1832000,0
"115406",720,841000,1592000,0
"23139",1601,-1849000,3792000,0
"87692",174,-849000,2312000,0
"8005",587,-1709000,4332000,0
"28809",188,-1269000,3622000,0
"147738",56,111000,342000,0
"29401",2832,-2039000,3602000,0
"145670",90,421000,442000,0
"144224",531,661000,512000,0
"122350",1064,1841000,1372000,0
"70994",255,321000,2672000,0
"25130",411,-1809000,3732000,0
"4249",13,-1449000,4502000,0
"38522",478,-2009000,3362000,0
"108875",423,-239000,1782000,0
"134713",563,731000,942000,0
"115534",0,-1089000,1582000,0
"76559",1782,-1749000,2552000,0
"9450",2275,-1829000,4272000,0
"2051",35,-1819000,4622000,0
"131027",90,181000,1072000,0
"115548",4578,-949000,1582000,0
"8478",978,-1789000,4312000,0
"144378",52,91000,502000,0
"116255",334,-239000,1562000,0
"111666",273,-239000,1702000,0
"15710",4,1011000,4052000,0
"10153",829,-119000,4252000,0
"137171",893,1091000,842000,0
"129392",460,1101000,1132000,0
"142259",102,-69000,602000,0
"25804",255,-1689000,3712000,0
"18626",192,-1319000,3942000,0
"53395",137,1161000,3032000,0
"9791",106,-1029000,4262000,0
"41013",220,-1719000,3302000,0
"100546",183,-689000,2002000,0
"94593",396,-19000,2152000,0
"32243",2895,-2109000,3522000,0
"33019",197,-1699000,3502000,0
"1712",33,-1869000,4642000,0
"2236",84,-1639000,4612000,0
"45740",67,-1189000,3192000,0
"110596",4332,-639000,1732000,0
"72730",898,-1719000,2632000,0
"109325",826,701000,1772000,0
"32339",123,-1149000,3522000,0
"56761",597,1031000,2962000,0
"120451",967,1191000,1432000,0
"16487",131,101000,4022000,0
"114317",324,-279000,1622000,0
"141220",75,81000,652000,0
"7544",127,-1619000,4352000,0
"120167",788,1421000,1442000,0
"112387",93,221000,1682000,0
"74371",269,231000,2602000,0
"71752",1135,-1809000,2652000,0
"71514",319,671000,2662000,0
"16262",145,671000,4032000,0
"129398",631,1161000,1132000,0
"113251",1302,-1079000,1652000,0
"133975",6,1501000,972000,0
"146724",163,461000,392000,0
"36570",159,-1179000,3412000,0
"21226",874,-1709000,3852000,0
"48818",1232,-2209000,3122000,0
"128487",413,701000,1162000,0
"106749",123,321000,1842000,0
"140316",1501,-469000,692000,0
"15496",195,-1409000,4052000,0
"89001",238,-889000,2282000,0
"126242",1030,1611000,1242000,0
"134530",809,1531000,952000,0
"142156",906,1001000,612000,0
"143726",89,-99000,532000,0
"133701",576,1531000,982000,0
"141849",84,41000,622000,0
"85936",176,-649000,2352000,0
"130508",386,751000,1092000,0
"34121",3996,-2049000,3472000,0
"13191",589,51000,4142000,0
"11418",149,-1339000,4202000,0
"29046",127,-2229000,3612000,0
"83676",152,-599000,2402000,0
"32660",182,-1599000,3512000,0
"124714",933,1251000,1292000,0
"123547",866,1661000,1332000,0
"139286",108,1000,742000,0
"139081",87,121000,752000,0
"120978",101,331000,1412000,0
"9518",98,-1149000,4272000,0
"44027",67,-1049000,3232000,0
"26793",270,-1729000,3682000,0
"32980",2925,-2089000,3502000,0
"8229",1873,-1869000,4322000,0
"18285",2907,-1879000,3952000,0
"116184",4340,-949000,1562000,0
"142509",95,331000,592000,0
"131442",922,1461000,1062000,0
"21197",214,-1999000,3852000,0
"10075",56,-899000,4252000,0
"86354",268,-939000,2342000,0
"135182",120,391000,922000,0
"130849",635,1281000,1082000,0
"136321",1421,-439000,872000,0
"131684",490,1011000,1052000,0
"21533",550,-1789000,3842000,0
"137299",102,81000,832000,0
"122630",834,1591000,1362000,0
"21858",469,-1709000,3832000,0
"149480",3720,-829000,252000,0
"30532",176,-1259000,3572000,0
"121095",691,1501000,1412000,0
"101097",253,921000,1992000,0
"33749",295,-1939000,3482000,0
"137302",91,111000,832000,0
"126564",1711,1881000,1232000,0
"117122",476,-1019000,1532000,0
"79620",270,571000,2492000,0
"113788",479,1001000,1642000,0
"38563",182,-1599000,3362000,0
"127378",531,1231000,1202000,0
"8945",129,-1979000,4292000,0
"146107",337,591000,422000,0
"136790",653,-419000,852000,0
"43508",234,-1959000,3242000,0
"137900",4127,-679000,802000,0
"7094",2093,-1559000,4372000,0
"29073",765,-1959000,3612000,0
"92804",2853,-1249000,2192000,0
"9220",90,-1679000,4282000,0
"56770",191,1121000,2962000,0
"130529",459,961000,1092000,0
"136069",3278,-559000,882000,0
"9551",237,-819000,4272000,0
"130534",660,1011000,1092000,0
"141202",126,-99000,652000,0
"102070",4506,-989000,1962000,0
"5500",44,-1649000,4442000,0
"8069",85,-1069000,4332000,0
"124260",474,-279000,1302000,0
"16046",220,-1489000,4032000,0
"14173",135,-1019000,4102000,0
"128821",676,1151000,1152000,0
"23488",329,-1669000,3782000,0
"10709",896,-129000,4232000,0
"112834",559,1361000,1672000,0
"108577",126,371000,1792000,0
"134510",703,1331000,952000,0
"96133",675,-1039000,2112000,0
"103827",640,1201000,1922000,0
"20960",189,-1279000,3862000,0
"45318",139,-1019000,3202000,0
"122976",5,2011000,1352000,0
"121066",959,1211000,1412000,0
"9028",98,-1149000,4292000,0
"128022",395,1841000,1182000,0
"7592",93,-1139000,4352000,0
"9630",734,-29000,4272000,0
"124148",1065,1621000,1312000,0
"27422",3199,-1989000,3662000,0
"119854",1097,1371000,1452000,0
"18558",11,-1999000,3942000,0
"129675",462,1051000,1122000,0
"147101",58,31000,372000,0
"130798",299,771000,1082000,0
"148569",77,141000,302000,0
"135876",141,-49000,892000,0
"133692",1075,1441000,982000,0
"142787",220,1011000,582000,0
"94479",1190,-1159000,2152000,0
"12288",1231,-849000,4172000,0
"39735",89,-2189000,3332000,0
"6607",268,-1919000,4392000,0
"37797",90,-1059000,3382000,0
"145518",967,1001000,452000,0
"137470",871,-479000,822000,0
"122203",161,371000,1372000,0
"118882",454,931000,1482000,0
"81366",123,-629000,2452000,0
"12539",97,-1049000,4162000,0
"124064",342,781000,1312000,0
"60667",261,1071000,2882000,0
"2216",58,-1839000,4612000,0
"126788",535,1181000,1222000,0
"128823",619,1171000,1152000,0
"15778",194,-1369000,4042000,0
"28778",229,-1579000,3622000,0
"137961",132,-69000,802000,0
"139513",88,111000,732000,0
"125461",372,-269000,1262000,0
"16351",162,-1259000,4022000,0
"124093",482,1071000,1312000,0
"16545",175,681000,4022000,0
"141219",84,71000,652000,0
"96955",466,-919000,2092000,0
"4213",36,-1809000,4502000,0
"11451",99,-1009000,4202000,0
"119422",132,131000,1462000,0
"44768",18,-2209000,3212000,0
"32995",275,-1939000,3502000,0
"27734",119,-2149000,3652000,0
"24777",587,-2029000,3742000,0
"16905",201,-1389000,4002000,0
"21864",314,-1649000,3832000,0
"20299",3967,-1879000,3882000,0
"81778",341,-1149000,2442000,0
"106046",422,711000,1862000,0
"31906",258,-1879000,3532000,0
"131345",373,491000,1062000,0
"128591",225,1741000,1162000,0
"148887",1370,-739000,282000,0
"36517",200,-1709000,3412000,0
"17744",306,-1579000,3972000,0
"86351",307,-969000,2342000,0
"136229",766,1041000,882000,0
"47453",3568,-2119000,3152000,0
"139750",106,321000,722000,0
"139974",284,401000,712000,0
"131373",369,771000,1062000,0
"16565",586,-1939000,4012000,0
"9050",56,-929000,4292000,0
"91124",329,-1149000,2232000,0
"108977",538,781000,1782000,0
"11628",34,-1989000,4192000,0
"11286",95,91000,4212000,0
"21272",186,-1249000,3852000,0
"144881",878,921000,482000,0
"131767",3,1841000,1052000,0
"139564",281,621000,732000,0
"31887",3196,-2069000,3532000,0
"9254",151,-1339000,4282000,0
"7514",200,-1919000,4352000,0
"135326",4623,-639000,912000,0
"16288",914,-1889000,4022000,0
"26808",216,-1579000,3682000,0
"36507",203,-1809000,3412000,0
"128799",463,931000,1152000,0
"142954",257,581000,572000,0
"129092",411,981000,1142000,0
"128511",388,941000,1162000,0
"36116",205,-1719000,3422000,0
"2388",100,-1809000,4602000,0
"27431",329,-1899000,3662000,0
"34912",336,-1919000,3452000,0
"18852",953,-1919000,3932000,0
"71280",391,-1669000,2662000,0
"23855",233,-1309000,3772000,0
"19399",135,901000,3922000,0
"10059",107,-1059000,4252000,0
"44885",58,-1039000,3212000,0
"27106",309,-1879000,3672000,0
"123816",1336,1321000,1322000,0
"7502",0,-2039000,4352000,0
"4642",34,-1669000,4482000,0
"11099",1421,-1779000,4212000,0
"31177",548,-1989000,3552000,0
"78529",241,-949000,2512000,0
"50318",95,-1149000,3092000,0
"123525",660,1441000,1332000,0
"116509",3771,-849000,1552000,0
"120089",516,641000,1442000,0
"11078",24,-1989000,4212000,0
"22509",269,-1579000,3812000,0
"72731",563,-1709000,2632000,0
"136726",135,1251000,862000,0
"115535",237,-1079000,1582000,0
"27434",260,-1869000,3662000,0
"149476",5374,-869000,252000,0
"24438",30,-2109000,3752000,0
"8329",46,-869000,4322000,0
"147565",213,481000,352000,0
"131410",523,1141000,1062000,0
"41486",91,-1079000,3292000,0
"10267",883,-1759000,4242000,0
"144155",72,-29000,512000,0
"147511",59,-59000,352000,0
"32982",4064,-2069000,3502000,0
"33364",1770,-1999000,3492000,0
"11181",92,-959000,4212000,0
"107564",978,1131000,1822000,0
"9995",137,-1699000,4252000,0
"126781",533,1111000,1222000,0
"59671",222,931000,2902000,0
"121905",173,441000,1382000,0
"117926",803,751000,1512000,0
"9760",149,-1339000,4262000,0
"103236",2070,-879000,1932000,0
"8932",551,-2109000,4292000,0
"7346",131,-1289000,4362000,0
"139308",53,221000,742000,0
"124785",50,1961000,1292000,0
"28073",3061,-2039000,3642000,0
"35270",340,-2259000,3442000,0
"24159",274,-1589000,3762000,0
"22156",2356,-1909000,3822000,0
"145030",72,311000,472000,0
"100497",4351,-1179000,2002000,0
"110690",110,301000,1732000,0
"107739",2001,-769000,1812000,0
"114956",2055,-419000,1602000,0
"140203",244,541000,702000,0
"147987",350,511000,332000,0
"2380",0,-1889000,4602000,0
"7579",126,-1269000,4352000,0
"129648",421,781000,1122000,0
"138785",3971,-659000,762000,0
"29093",207,-1759000,3612000,0
"35666",175,-2249000,3432000,0
"125913",1068,1281000,1252000,0
"131300",120,41000,1062000,0
"129264",227,-179000,1132000,0
"109734",849,1241000,1762000,0
"118382",2680,-949000,1492000,0
"108419",2624,-1209000,1792000,0
"136150",71,251000,882000,0
"139060",131,-89000,752000,0
"14460",375,-859000,4092000,0
"11971",124,-1299000,4182000,0
"5042",13,-1909000,4462000,0
"118599",982,1221000,1492000,0
"7583",116,-1229000,4352000,0
"126201",681,1201000,1242000,0
"26487",247,-1489000,3692000,0
"102290",717,1211000,1962000,0
"11084",2226,-1929000,4212000,0
"27439",232,-1819000,3662000,0
"7136",92,-1139000,4372000,0
"130848",662,1271000,1082000,0
"111772",798,821000,1702000,0
"143545",67,191000,542000,0
"5994",108,-1229000,4422000,0
"146696",54,181000,392000,0
"87672",352,-1049000,2312000,0
"108560",110,201000,1792000,0
"37306",240,-1889000,3392000,0
"119941",3666,-839000,1442000,0
"128825",574,1191000,1152000,0
"72461",271,431000,2642000,0
"132810",491,951000,1012000,0
"96983",157,-639000,2092000,0
"14148",145,-1269000,4102000,0
"132259",632,1061000,1032000,0
"109331",492,761000,1772000,0
"78517",268,-1069000,2512000,0
"20094",159,-1029000,3892000,0
"22134",35,1051000,3832000,0
"146525",410,571000,402000,0
"27750",3051,-1989000,3652000,0
"2389",49,-1799000,4602000,0
"34485",189,-2289000,3462000,0
"148642",931,871000,302000,0
"14399",184,-1469000,4092000,0
"30487",211,-1709000,3572000,0
"133676",860,1281000,982000,0
"16560",22,-1989000,4012000,0
"124923",442,341000,1282000,0
"118601",996,1241000,1492000,0
"34200",151,-1259000,3472000,0
"4614",66,-1949000,4482000,0
"11952",1420,-1489000,4182000,0
"123357",412,-239000,1332000,0
"125319",736,1301000,1272000,0
"37346",142,-1489000,3392000,0
"134718",416,781000,942000,0
"125875",372,901000,1252000,0
"14565",113,191000,4092000,0
"37700",1004,-2029000,3382000,0
"17193",166,-1359000,3992000,0
"11080",53,-1969000,4212000,0
"141054",301,531000,662000,0
"139548",224,461000,732000,0
